comments,rating
Bad quality,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Not good,2
disoppointed,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Moderate,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Moderate,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Modified Software,2
Not good,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Not good,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
disoppointed,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Moderate,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Moderate,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Modified Software,2
Not good,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Not good,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Moderate,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Not good,2
Bad quality,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Display issues with in 2 months,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Could be way better,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Bad quality,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Not good,2
Moderate,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Not good,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Not good,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Bad quality,2
Bad quality,2
Bad quality,2
Bad quality,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Not good,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Not good,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Could be way better,2
Not good,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Moderate,2
Could be way better,2
Not good,2
Not good,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Moderate,2
Bad quality,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Moderate,2
Could be way better,2
Bad quality,2
Bad quality,2
Bad quality,2
Bad quality,2
Not good,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Not good,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Not good,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Could be way better,2
Not good,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Moderate,2
Could be way better,2
Not good,2
Not good,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Moderate,2
Could be way better,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Poor battery,2
Slightly disappointed,2
Bad quality,2
Moderate,2
iPhone 6s plus,2
Could be way better,2
Not good,2
Not good,2
Bad quality,2
Bad quality,2
Don't get 16gb,2
Moderate,2
Poor sound quality,2
Bad quality,2
Moderate,2
Moderate,2
iPhone pin missing,2
Ok Product Not Great !!,2
Moderate,2
Moderate,2
Not good,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Moderate,2
Bad quality,2
Expected a better product,2
Fair,2
Moderate,2
Bad quality,2
Stopped working after 1 month.,2
Expected a better product,2
IPhone Stock Defective,2
Not good,2
Not good,2
Bad quality,2
Moderate,2
West of moneyy,2
Defective product,2
Moderate,2
product not good but delivery was good & it hangs,2
Expected a better product,2
Nothing,2
Could be way better,2
My phone getting ridiculously overheat,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Moderate,2
OverPriced,2
Expected a better product,2
Moderate,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Camera quality is very very very poor.,2
Moderate,2
Ok for the price,2
Moderate,2
Could be way better,2
Expected a better product,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Bad quality,2
Could be way better,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Bad quality,2
Bad quality,2
Could be way better,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Moderate,2
Not good,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Moderate,2
Not good,2
Not good,2
Expected a better product,2
Could be way better,2
Not good,2
Bad quality,2
Could be way better,2
Could be way better,2
Bad quality,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
